t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
34.560481,60,103,-1,60,0.022437,238,265485,1
34.582805,60,103,-1,60,0.022324,238,265485,1
34.597975,60,103,-1,60,0.015170,238,265485,1
34.625215,60,103,-1,60,0.027240,238,265485,1
34.637093,60,103,-1,60,0.011878,238,265485,1
34.657553,60,103,-1,60,0.020460,238,265485,1
34.678649,60,103,-1,60,0.021096,238,265485,1
36.059100,60,99,-1,60,1.380451,1,265485,1
36.064064,60,99,-1,60,0.004964,3,265485,1
36.065873,60,99,-1,60,0.001809,4,265485,1
36.075988,60,99,-1,60,0.010115,5,265485,1
36.695846,60,99,-1,60,0.619858,1,265485,1
36.697769,60,99,-1,60,0.001923,2,265485,1
36.699569,60,99,-1,60,0.001800,3,265485,1
36.712997,60,99,-1,60,0.013428,4,265485,1
36.713925,60,99,-1,60,0.000928,5,265485,1
37.729692,60,99,-1,60,1.015767,238,265485,1
37.745854,60,99,-1,60,0.016162,238,265485,1
37.761868,60,99,-1,60,0.016014,238,265485,1
37.772926,60,99,-1,60,0.011058,238,265485,1
37.796332,60,99,-1,60,0.023406,238,265485,1
37.812417,60,99,-1,60,0.016085,238,265485,1
37.838746,60,99,-1,60,0.026329,238,265485,1
37.849055,60,99,-1,60,0.010309,238,265485,1
37.866690,60,99,-1,60,0.017635,238,265485,1
37.885953,60,99,-1,60,0.019263,238,265485,1
37.905356,60,99,-1,60,0.019403,238,265485,1
37.926336,60,99,-1,60,0.020980,238,265485,1
37.952006,60,99,-1,60,0.025670,238,265485,1
37.971403,60,99,-1,60,0.019397,238,265485,1
37.988194,60,99,-1,60,0.016791,238,265485,1
38.005836,60,99,-1,60,0.017642,238,265485,1
38.025670,60,99,-1,60,0.019834,238,265485,1
38.045658,60,99,-1,60,0.019988,238,265485,1
38.068031,60,99,-1,60,0.022373,238,265485,1
38.082478,60,99,-1,60,0.014447,238,265485,1
38.097363,60,99,-1,60,0.014885,238,265485,1
38.119459,60,99,-1,60,0.022096,238,265485,1
38.238054,60,99,-1,60,0.118595,238,265485,1
38.238486,60,99,-1,60,0.000432,238,265485,1
38.238817,60,99,-1,60,0.000331,238,265485,1
38.238854,60,99,-1,60,0.000037,238,265485,1
38.239062,60,99,-1,60,0.000208,238,265485,1
