t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
36.152122,60,111,-1,60,0.012765,245,246987,1
36.165468,60,111,-1,60,0.013346,245,246987,1
36.178603,60,111,-1,60,0.013135,245,246987,1
36.190918,60,111,-1,60,0.012315,245,246987,1
36.203649,60,111,-1,60,0.012731,245,246987,1
36.216225,60,111,-1,60,0.012576,245,246987,1
36.229451,60,111,-1,60,0.013226,245,246987,1
36.242622,60,111,-1,60,0.013171,245,246987,1
36.256092,60,111,-1,60,0.013470,245,246987,1
36.268346,60,111,-1,60,0.012254,245,246987,1
36.281574,60,111,-1,60,0.013228,245,246987,1
36.294465,60,111,-1,60,0.012891,245,246987,1
36.307279,60,111,-1,60,0.012814,245,246987,1
36.319709,60,111,-1,60,0.012430,245,246987,1
36.332169,60,111,-1,60,0.012460,245,246987,1
36.345612,60,111,-1,60,0.013443,245,246987,1
36.359118,60,111,-1,60,0.013506,245,246987,1
36.375130,60,111,-1,60,0.016012,245,246987,1
36.393879,60,111,-1,60,0.018749,245,246987,1
36.407168,60,111,-1,60,0.013289,245,246987,1
37.715035,60,107,-1,60,1.307867,1,246987,1
37.716066,60,107,-1,60,0.001031,2,246987,1
37.721256,60,107,-1,60,0.005190,3,246987,1
38.265595,60,107,-1,60,0.544339,1,246987,1
38.266703,60,107,-1,60,0.001108,2,246987,1
38.267807,60,107,-1,60,0.001104,3,246987,1
39.301702,60,107,-1,60,1.033895,245,246987,1
39.317451,60,107,-1,60,0.015749,245,246987,1
39.330772,60,107,-1,60,0.013321,245,246987,1
39.342960,60,107,-1,60,0.012188,245,246987,1
